Customer_ID,Total_Spent,Avg_Transaction,Num_Purchases,Avg_Rating,Returns,Age
1638,9245.81,840.53,11,3.64,0,21
1639,1665.79,832.89,2,5.0,0,44
1640,3272.54,1090.85,3,4.33,0,26
1641,2904.07,968.02,3,4.67,0,28
1642,1234.59,617.3,2,3.0,1,18
1643,1142.69,571.35,2,5.0,0,33
1645,3489.0,1163.0,3,4.33,0,50
1646,3141.01,1570.5,2,4.0,0,48
1647,150.75,150.75,1,3.0,0,61
1648,7447.94,1241.32,6,4.67,1,64
1649,3200.77,1066.92,3,4.0,0,26
1650,5574.97,2787.48,2,2.5,1,56
1651,3823.54,1274.51,3,4.0,0,25
1652,3276.41,655.28,5,3.4,0,26
1653,1224.57,612.29,2,4.0,0,40
1654,4901.35,1225.34,4,4.25,0,41
1655,5150.02,1716.67,3,3.0,0,62
1656,6891.46,1378.29,5,4.4,1,31
1657,10995.76,1570.82,7,4.29,0,48
1658,224.85,224.85,1,4.0,0,50
1659,3913.84,1304.61,3,3.67,1,50
1660,8411.06,1401.84,6,3.17,2,52
1661,2682.97,1341.48,2,4.5,0,67
1662,4972.58,994.52,5,3.6,1,22
1663,1136.82,568.41,2,4.0,0,37
1664,4610.92,1536.97,3,3.33,0,65
1665,9962.61,1992.52,5,4.0,0,25
1666,463.5,231.75,2,4.0,0,44
1667,9380.23,1340.03,7,3.86,0,45
1668,1185.82,1185.82,1,4.0,0,24
1669,3556.06,1185.35,3,4.0,0,48
1670,1224.19,408.06,3,3.0,0,62
1672,1721.07,430.27,4,5.0,2,49
1673,4617.59,1154.4,4,4.5,1,23
1674,2449.7,612.42,4,4.5,2,57
1675,4815.16,1605.05,3,4.67,1,64
1676,1695.38,1695.38,1,5.0,0,44
1677,3449.49,689.9,5,4.2,1,67
1678,3733.19,1244.4,3,4.0,2,41
1679,2808.38,936.13,3,4.33,0,40
1680,4901.87,980.37,5,4.0,2,22
1681,2187.66,437.53,5,4.0,1,63
1682,1522.78,761.39,2,3.5,0,26
1683,1192.44,596.22,2,4.0,1,20
1684,2940.91,735.23,4,5.0,1,29
1685,244.67,244.67,1,5.0,0,42
1686,3045.9,761.48,4,5.0,0,24
1687,6271.52,1045.25,6,4.67,1,63
1688,5074.54,1268.63,4,4.5,1,68
1689,2357.24,785.75,3,4.33,1,62
1690,2991.23,997.08,3,4.33,0,27
1691,5110.32,1022.06,5,4.6,0,35
1692,2211.26,737.09,3,4.0,1,62
1693,4691.22,938.24,5,5.0,0,58
1694,1491.2,1491.2,1,3.0,1,25
1695,1515.21,1515.21,1,2.0,0,64
1696,3240.24,648.05,5,4.0,1,59
1697,2254.65,563.66,4,2.75,0,66
1698,8446.42,2111.61,4,4.5,1,44
1699,5244.96,874.16,6,3.67,1,48
1700,791.01,791.01,1,3.0,0,60
1701,9078.03,1296.86,7,4.57,0,56
1702,2702.98,675.75,4,3.25,0,47
1703,2324.96,1162.48,2,4.0,0,43
1704,4596.83,2298.41,2,5.0,0,59
1705,4082.17,1020.54,4,4.5,0,50
1706,683.45,683.45,1,5.0,0,30
1707,6297.22,1259.44,5,4.6,0,37
1708,7920.68,1980.17,4,4.75,0,36
1709,5824.31,970.72,6,4.33,1,44
1710,5795.15,1931.72,3,4.0,0,34
1711,5022.96,1255.74,4,4.0,0,19
1712,1149.0,383.0,3,5.0,0,38
1713,4204.98,2102.49,2,3.5,0,19
1714,4398.35,1466.12,3,3.33,0,65
1715,5854.93,975.82,6,4.33,0,19
1716,7885.69,1314.28,6,3.5,0,68
1717,6711.66,1342.33,5,4.6,0,32
1718,60.65,60.65,1,5.0,0,52
1719,3348.98,558.16,6,3.0,1,20
1721,1720.26,573.42,3,3.33,0,42
1722,4831.82,1207.96,4,4.25,1,60
1723,2077.16,2077.16,1,4.0,0,49
1724,4937.3,1645.77,3,3.33,0,57
1725,2252.21,563.05,4,4.5,0,45
1726,3419.02,1139.67,3,4.33,0,57
1727,7265.59,1453.12,5,3.8,0,66
1728,5199.32,1733.11,3,5.0,0,67
1729,6278.07,1255.61,5,3.4,0,54
1730,2586.48,1293.24,2,4.5,0,29
1731,9907.52,1651.25,6,3.83,0,20
1732,3986.59,1328.86,3,2.67,1,50
1734,4441.09,888.22,5,3.2,0,45
1736,2996.03,2996.03,1,5.0,1,53
1737,7146.19,1020.88,7,3.86,1,54
1738,7217.7,1804.43,4,4.75,0,46
1739,718.29,718.29,1,3.0,0,26
1740,1753.56,1753.56,1,5.0,0,29
1741,4366.62,1091.66,4,4.25,1,43
1742,2412.38,603.09,4,3.75,0,64
1743,171.44,171.44,1,1.0,0,64
1744,2497.72,2497.72,1,4.0,0,66
1745,3926.98,1308.99,3,4.0,0,20
1746,3257.42,1085.81,3,4.67,0,38
1747,5662.52,1887.51,3,3.33,0,19
1748,4859.69,1214.92,4,4.75,0,62
1749,825.34,412.67,2,4.0,0,58
1750,5697.05,1899.02,3,4.33,0,60
1751,6458.61,1291.72,5,5.0,0,61
1752,5012.31,1253.08,4,4.0,0,24
1753,2737.84,547.57,5,3.6,0,63
1754,2416.95,1208.48,2,5.0,0,42
1755,3784.11,756.82,5,3.2,0,50
1756,2134.6,711.53,3,4.33,1,58
1757,6397.84,1279.57,5,4.8,0,37
1758,3569.97,1189.99,3,4.0,0,18
1759,608.03,608.03,1,1.0,0,37
1760,5075.32,1268.83,4,4.0,1,62
1761,2613.93,1306.96,2,4.5,0,62
1762,3620.13,905.03,4,4.5,0,49
1763,3151.91,3151.91,1,5.0,1,27
1764,3257.44,1628.72,2,3.5,0,46
1765,1822.4,1822.4,1,3.0,0,30
1766,1885.24,1885.24,1,4.0,0,34
1767,7989.98,1331.66,6,4.67,0,50
1768,3181.09,1060.36,3,4.67,0,31
1769,4115.0,823.0,5,3.8,3,58
1770,934.74,467.37,2,4.5,0,63
1771,6896.07,2298.69,3,4.67,0,59
1772,417.81,208.91,2,3.5,0,63
1773,3361.43,1120.48,3,3.0,0,48
1774,2146.32,2146.32,1,3.0,0,34
1775,764.29,382.14,2,4.0,0,42
1776,1569.14,784.57,2,4.0,0,32
1777,3968.72,793.74,5,3.4,2,66
1778,6065.95,3032.98,2,3.5,0,42
1779,5808.61,1452.15,4,3.75,0,35
1780,9821.53,1964.31,5,4.2,0,37
1781,481.46,240.73,2,4.5,1,25
1782,2368.19,1184.1,2,5.0,1,40
1783,6083.38,1216.68,5,4.2,1,63
1784,3709.49,927.37,4,4.5,0,62
1785,1132.26,1132.26,1,5.0,0,53
1786,2522.43,2522.43,1,5.0,0,27
1787,6043.8,863.4,7,4.29,1,36
1788,3928.56,982.14,4,3.25,0,51
1789,2098.52,699.51,3,4.67,0,19
1790,11641.95,1663.14,7,3.29,1,36
1791,1744.46,872.23,2,5.0,0,27
1792,7155.96,1788.99,4,4.75,0,58
1793,2617.54,1308.77,2,4.0,0,65
1794,3106.51,1553.25,2,5.0,0,20
1795,1433.17,716.58,2,3.5,0,65
1796,1562.3,1562.3,1,4.0,0,60
1797,7062.33,1008.9,7,4.0,1,23
1798,4350.16,1087.54,4,3.5,0,57
1799,6210.58,1552.65,4,4.5,1,65
1800,128.24,64.12,2,5.0,0,60
1801,4559.3,1139.82,4,4.75,1,61
1802,7137.19,1784.3,4,3.75,1,54
1803,5412.51,1082.5,5,3.8,0,33
1804,3205.26,1068.42,3,3.33,0,61
1805,3131.98,1043.99,3,4.0,0,54
1806,747.96,747.96,1,2.0,0,48
1807,3491.54,1163.85,3,4.67,0,47
1808,5083.54,1270.88,4,4.25,0,66
1809,11366.73,1894.46,6,4.5,2,39
1810,7370.34,1842.58,4,4.5,0,50
1811,507.2,253.6,2,5.0,0,34
1812,3960.99,990.25,4,4.75,0,43
1813,1379.04,344.76,4,4.25,0,28
1814,141.71,141.71,1,4.0,0,28
1815,5600.13,1120.03,5,3.2,0,47
1816,2327.7,1163.85,2,3.5,1,39
1817,4577.33,1144.33,4,4.75,0,40
1818,2664.66,666.17,4,4.75,0,46
1819,2172.92,434.58,5,3.8,0,42
1820,3880.64,1293.55,3,4.33,0,58
1821,7315.22,1045.03,7,4.43,1,19
1822,3949.08,1974.54,2,4.0,0,67
1823,1877.8,938.9,2,4.5,1,33
1824,11028.47,1838.08,6,4.0,0,31
1825,2244.9,561.22,4,3.25,0,67
1826,5915.3,1183.06,5,4.2,2,34
1827,1449.05,1449.05,1,5.0,0,46
1828,1907.71,1907.71,1,5.0,0,36
1829,3576.02,1788.01,2,5.0,0,35
1830,4564.01,912.8,5,4.8,1,69
1831,4290.89,1430.3,3,4.33,0,51
1832,7817.66,1954.41,4,4.5,0,45
1833,3722.53,1240.84,3,3.0,0,45
1834,3321.51,664.3,5,3.4,2,30
1835,6384.22,1596.06,4,4.5,0,52
1836,752.7,376.35,2,5.0,0,69
1837,3889.51,972.38,4,4.25,0,25
1838,10898.26,1556.89,7,4.0,1,31
1839,3069.6,767.4,4,4.25,0,40
1840,4285.07,1071.27,4,4.25,0,34
1841,3214.19,803.55,4,4.25,0,50
1842,5047.43,841.24,6,3.83,1,22
1843,6353.06,1270.61,5,4.4,0,61
1844,3834.54,639.09,6,4.33,0,26
1845,2818.08,939.36,3,4.0,1,33
1846,2219.9,2219.9,1,5.0,0,55
1847,11501.85,1916.97,6,4.33,0,48
1848,12041.73,1204.17,10,3.9,0,36
1849,8906.39,1484.4,6,4.33,0,33
1851,5206.51,867.75,6,4.0,1,26
1852,5273.48,1757.83,3,4.33,0,24
1853,2685.6,671.4,4,4.5,0,23
1854,2026.94,675.65,3,4.0,0,51
1855,1066.84,355.61,3,4.67,0,28
1856,314.07,314.07,1,4.0,0,52
1857,7726.13,1545.23,5,4.6,1,21
1858,2425.87,808.62,3,4.33,0,46
1859,1873.37,936.69,2,4.5,0,52
1860,1452.27,726.14,2,3.5,0,51
1861,3889.17,777.83,5,4.2,1,27
1862,1881.39,627.13,3,4.33,0,46
1863,1101.44,1101.44,1,4.0,0,57
1864,3484.27,1161.42,3,2.33,0,43
1865,5375.46,1343.86,4,4.25,0,51
1866,647.55,647.55,1,5.0,0,23
1867,4054.59,1351.53,3,3.67,0,24
1868,1209.81,604.9,2,4.0,0,55
1869,4032.35,806.47,5,4.6,0,45
1870,7721.24,1103.03,7,3.57,1,49
1871,1686.31,421.58,4,3.75,0,68
1872,7039.66,1759.92,4,4.0,1,21
1873,6633.84,947.69,7,3.86,0,53
1874,568.83,284.41,2,5.0,0,23
1875,3301.56,825.39,4,4.25,1,38
1876,4142.32,2071.16,2,5.0,0,58
1877,6169.16,1233.83,5,3.8,2,36
1878,833.03,833.03,1,5.0,0,32
1879,1271.29,635.65,2,4.5,0,54
1880,2048.23,409.65,5,3.6,0,54
1881,3313.6,1104.53,3,4.0,0,39
1882,2848.8,949.6,3,4.67,0,21
1883,6562.94,2187.65,3,5.0,0,38
1885,2716.93,905.64,3,4.33,0,43
1886,7945.54,1324.26,6,2.83,1,28
1887,3238.85,3238.85,1,5.0,1,62
1888,6745.11,1349.02,5,4.8,2,31
1889,6565.76,1313.15,5,4.0,0,36
1890,2882.31,720.58,4,3.5,0,46
1891,3940.62,788.12,5,4.6,0,55
1892,6054.16,1210.83,5,3.2,1,42
1893,11467.84,1638.26,7,4.0,2,32
1894,1930.61,965.3,2,5.0,0,59
1896,8191.06,1170.15,7,4.43,0,56
1897,4951.47,1650.49,3,4.33,0,41
1898,1542.22,514.07,3,4.67,0,28
1899,5055.24,1263.81,4,4.5,0,69
1901,1422.29,474.1,3,4.67,0,21
1902,1324.17,662.09,2,5.0,0,46
1903,8046.99,2682.33,3,4.67,0,44
1904,5734.69,955.78,6,4.0,0,30
1905,2608.9,1304.45,2,5.0,0,30
1906,2932.53,1466.27,2,4.5,1,60
1907,1483.96,741.98,2,4.5,0,57
1908,2794.51,1397.25,2,3.5,0,65
1909,3003.3,1501.65,2,4.5,0,40
1910,2610.94,870.31,3,4.67,1,37
1911,7922.64,1320.44,6,4.0,2,39
1912,7233.81,1205.64,6,4.0,1,52
1913,3861.29,1287.1,3,3.33,0,61
1914,3338.08,1112.69,3,4.33,0,63
1915,7474.89,1868.72,4,4.25,0,39
1916,6435.95,1072.66,6,4.5,1,23
1917,3401.05,1700.53,2,5.0,1,30
1918,6656.46,950.92,7,3.57,2,27
1919,10907.72,2181.54,5,4.0,0,41
1920,13146.44,1878.06,7,4.86,0,26
1921,436.95,218.47,2,3.5,0,25
1922,4963.76,992.75,5,4.2,1,54
1923,4601.42,920.28,5,4.4,0,21
1924,4592.61,1530.87,3,4.67,0,20
1925,3925.93,981.48,4,4.25,0,33
1926,3449.85,1149.95,3,4.33,0,36
1927,1692.67,1692.67,1,5.0,0,18
1928,6747.84,1349.57,5,4.2,0,39
1929,2164.4,1082.2,2,3.0,0,69
1930,1500.9,1500.9,1,5.0,0,60
1931,2964.52,741.13,4,4.75,1,27
1933,781.85,781.85,1,5.0,0,28
1934,3201.26,3201.26,1,3.0,0,44
1935,3277.28,655.46,5,4.0,1,28
1936,622.61,311.3,2,4.5,0,30
1937,4039.21,1346.4,3,4.67,0,50
1938,6378.51,911.22,7,4.43,1,53
1939,8790.4,1758.08,5,3.2,1,20
1940,2865.65,1432.83,2,4.5,0,51
1941,2664.37,666.09,4,4.25,1,39
1942,5741.2,1435.3,4,4.5,0,30
1943,3123.52,1041.17,3,4.33,0,21
1944,2105.91,2105.91,1,2.0,0,69
1945,840.48,420.24,2,2.5,1,40
1946,8100.02,1620.0,5,3.0,0,24
1947,2341.66,468.33,5,4.6,0,50
1948,693.66,693.66,1,4.0,0,39
1949,6566.35,1641.59,4,4.75,0,47
1950,2476.33,1238.16,2,4.0,0,58
1951,1642.88,821.44,2,5.0,0,64
1952,245.45,122.72,2,2.0,0,19
1953,6518.35,1629.59,4,4.25,0,22
1954,394.66,394.66,1,5.0,0,45
1955,2859.21,714.8,4,4.25,0,64
1956,2550.58,1275.29,2,4.5,0,18
1957,5644.67,2822.34,2,4.0,0,56
1958,2312.18,2312.18,1,4.0,0,66
1959,6807.96,1361.59,5,4.0,0,21
1960,483.41,483.41,1,4.0,0,35
1961,5723.81,1144.76,5,4.2,1,43
1962,2868.54,717.14,4,4.75,0,29
1964,5715.31,1143.06,5,4.2,1,20
1965,2195.46,2195.46,1,1.0,0,20
1966,8740.7,1456.78,6,4.33,1,50
1967,2039.21,1019.61,2,5.0,0,60
1968,4604.73,1534.91,3,4.67,0,20
1969,6002.31,1500.58,4,4.75,0,43
1970,2333.91,2333.91,1,3.0,0,65
1971,6726.69,1681.67,4,4.5,0,61
1972,7640.24,1091.46,7,4.29,1,18
1973,1312.2,656.1,2,4.5,0,25
1974,9999.29,1666.55,6,2.5,1,45
1975,2585.37,646.34,4,4.25,0,18
1976,4856.94,1214.24,4,4.0,1,61
1977,5183.67,1295.92,4,4.0,0,27
1978,6073.23,1518.31,4,2.75,0,66
1980,3302.72,1100.91,3,4.67,1,42
1981,5112.94,1022.59,5,3.2,0,58
1982,153.88,153.88,1,4.0,0,67
1983,1347.17,336.79,4,3.5,1,32
1984,5162.71,1720.9,3,4.0,1,49
1985,4052.56,1013.14,4,4.0,0,69
1986,1207.57,603.79,2,3.5,0,37
1987,3807.1,761.42,5,4.8,0,40
1988,3612.09,903.02,4,4.75,0,45
1989,2898.8,724.7,4,4.75,0,57
1990,1849.34,616.45,3,4.0,1,40
1991,6359.88,908.55,7,4.57,1,45
1992,5411.39,1352.85,4,3.0,1,57
1993,1958.23,652.74,3,5.0,1,68
1994,2100.79,1050.39,2,2.5,0,48
1995,606.12,303.06,2,5.0,0,54
1996,4547.92,909.58,5,4.4,0,41
1997,2840.71,1420.35,2,4.5,0,22
1998,4115.98,686.0,6,4.17,1,48
1999,3311.29,1103.76,3,5.0,0,58
2000,389.97,389.97,1,5.0,0,23
2001,6452.65,1075.44,6,4.17,0,47
2002,231.44,231.44,1,5.0,0,37
2003,4481.68,2240.84,2,4.5,0,33
2004,3342.87,835.72,4,3.5,0,35
2005,2739.37,1369.69,2,4.0,0,23
2007,1444.55,481.52,3,4.67,0,50
2008,4340.35,1085.09,4,4.25,1,41
2009,6809.83,1361.97,5,4.6,0,58
2010,1204.14,602.07,2,3.0,0,67
2011,592.94,592.94,1,5.0,0,19
2012,861.23,861.23,1,5.0,0,49
2013,4995.6,999.12,5,3.2,1,29
2014,1878.94,939.47,2,4.0,0,59
2015,3954.64,790.93,5,5.0,2,62
2016,12110.96,1345.66,9,4.78,0,56
2017,3841.44,1920.72,2,4.5,0,25
2018,5132.63,1026.53,5,4.8,0,44
2019,551.64,551.64,1,3.0,0,24
2020,3521.26,880.31,4,4.75,0,56
2021,184.48,184.48,1,5.0,0,60
2022,836.17,836.17,1,4.0,0,56
2023,4734.41,2367.21,2,5.0,0,64
2024,3508.74,877.18,4,2.0,1,33
2025,4331.96,866.39,5,4.0,0,26
2026,233.92,233.92,1,5.0,0,52
2027,5079.82,1269.96,4,3.0,0,59
2028,3659.99,1830.0,2,4.0,0,24
2029,3662.69,915.67,4,4.0,1,34
2030,9293.96,1327.71,7,3.43,1,50
2031,1897.05,632.35,3,4.0,0,60
2032,4801.14,1200.28,4,4.5,1,50
2033,2830.51,566.1,5,5.0,1,67
2034,414.32,414.32,1,5.0,0,52
2035,4809.51,961.9,5,4.0,0,40
2036,3997.84,999.46,4,4.25,0,32
2037,2047.77,682.59,3,4.33,0,19
2038,2346.73,1173.37,2,4.5,0,65
2039,848.39,424.19,2,2.5,0,43
2040,1319.9,659.95,2,3.5,0,40
2041,4888.14,1222.03,4,4.75,0,18
2042,2524.1,1262.05,2,4.0,0,27
2043,3021.49,755.37,4,3.0,0,47
2044,6249.09,3124.54,2,3.0,0,26
2045,4721.0,1180.25,4,4.25,0,41
2046,205.01,205.01,1,5.0,0,30
2047,3618.93,904.73,4,4.5,0,47
2048,7757.88,1292.98,6,3.83,1,38
2049,7414.01,1853.5,4,3.75,0,23
2050,3780.23,1890.12,2,5.0,1,19
2051,4236.25,1059.06,4,4.75,0,27
2052,4508.51,2254.25,2,3.5,0,62
2053,2858.26,1429.13,2,4.0,1,69
2054,1244.15,414.72,3,3.67,0,44
2055,1782.67,891.33,2,3.0,1,19
2057,3757.62,1878.81,2,4.5,0,62
2058,311.67,155.83,2,4.5,0,66
2060,1841.16,920.58,2,4.5,0,69
2061,565.74,282.87,2,4.0,0,42
2062,6781.86,1356.37,5,4.0,2,63
2063,42.23,42.23,1,3.0,0,49
2064,842.58,842.58,1,4.0,0,29
2065,12390.42,1548.8,8,3.75,0,40
2066,4755.42,1188.85,4,4.25,0,37
2067,4339.43,867.89,5,4.6,1,31
2069,6679.76,1669.94,4,5.0,1,33
2070,4221.57,844.31,5,4.0,0,37
2071,472.72,472.72,1,3.0,0,56
2072,2462.11,1231.05,2,3.5,0,31
2073,2102.77,525.69,4,4.5,0,19
2074,5926.51,1185.3,5,4.6,0,28
2075,7144.76,1190.79,6,4.5,0,20
2076,1568.69,784.35,2,3.5,0,20
2077,5615.37,1403.84,4,4.25,0,44
2079,4139.35,827.87,5,4.8,1,18
2080,7114.1,1778.52,4,3.25,0,37
2081,8558.3,1426.38,6,3.17,1,62
2082,4390.09,2195.05,2,4.0,0,69
2083,1369.06,684.53,2,3.5,0,30
2085,2491.6,2491.6,1,5.0,0,40
2086,5632.11,1877.37,3,4.33,0,44
2088,7183.42,1197.24,6,3.5,0,32
2089,6686.65,1337.33,5,4.6,0,20
2090,1015.44,1015.44,1,1.0,0,36
2091,4077.52,1359.17,3,4.33,0,65
2092,9574.33,1063.81,9,3.33,1,29
2093,2114.37,704.79,3,3.67,0,61
2094,3637.82,606.3,6,4.5,1,39
2095,2119.14,706.38,3,4.0,0,28
2096,6396.82,799.6,8,4.25,1,50
2097,3365.61,1121.87,3,4.0,0,49
2098,8179.01,1363.17,6,3.5,1,33
2099,6227.69,1556.92,4,3.5,0,68
2100,3036.52,759.13,4,3.25,0,42
2101,4261.17,1065.29,4,4.75,0,30
2102,8155.53,1019.44,8,4.25,0,46
2103,920.15,306.72,3,4.67,0,24
2104,2957.67,985.89,3,3.33,1,21
2105,10440.75,1305.09,8,4.38,1,63
2106,3075.14,1537.57,2,4.5,0,53
2107,1430.96,715.48,2,3.5,1,38
2108,3667.06,1222.35,3,4.67,0,60
2109,2608.24,652.06,4,5.0,0,34
2110,4339.85,2169.93,2,4.5,0,64
2111,4650.93,1550.31,3,3.67,0,69
2112,2358.4,2358.4,1,4.0,0,59
2113,5213.73,744.82,7,4.57,0,67
2114,1858.03,619.34,3,4.0,1,20
2115,7280.62,1820.15,4,4.25,0,67
2116,8452.9,1207.56,7,3.86,1,65
2117,3182.28,1060.76,3,3.67,0,42
2118,4890.76,1630.25,3,4.67,0,57
2119,8612.73,1722.55,5,4.8,0,58
2120,801.38,267.13,3,4.0,0,60
2121,3678.34,919.58,4,3.75,1,41
2122,2688.64,672.16,4,4.0,0,43
2124,5370.23,1342.56,4,4.5,1,66
2125,1989.0,994.5,2,4.0,0,56
2126,6552.29,1092.05,6,4.0,1,62
2127,11082.62,1583.23,7,4.57,2,24
2128,4219.43,1406.48,3,3.33,0,27
2129,7798.21,1114.03,7,4.43,0,45
2130,6640.83,3320.41,2,5.0,0,38
2131,2807.72,701.93,4,3.5,0,20
2132,2011.47,670.49,3,4.0,1,61
2133,780.59,260.2,3,4.67,0,25
2134,7793.44,1948.36,4,4.5,0,65
2135,10904.28,1363.03,8,4.62,0,68
2136,1306.99,435.66,3,4.0,0,23
2137,5398.36,771.19,7,4.14,0,65
2138,4166.74,833.35,5,4.4,0,27
2139,5172.55,2586.27,2,5.0,0,48
2140,4413.56,1103.39,4,4.25,0,30
2141,5200.34,1040.07,5,3.6,1,19
2142,1833.55,916.78,2,3.5,0,54
2143,5119.67,1706.56,3,4.67,0,51
2144,4195.18,1048.8,4,4.75,0,24
2146,289.65,144.83,2,3.0,0,53
2147,459.95,459.95,1,4.0,0,18
2148,5070.1,1267.52,4,4.5,1,28
2149,4290.85,1430.28,3,4.33,1,23
2150,2165.07,721.69,3,3.67,1,68
2151,8042.03,893.56,9,4.11,0,66
2152,3177.69,794.42,4,3.0,0,43
2153,10771.28,1077.13,10,4.2,0,35
2154,620.14,620.14,1,5.0,0,35
2155,9029.74,1128.72,8,3.62,0,44
2156,2027.38,2027.38,1,5.0,0,58
2157,945.42,315.14,3,4.0,1,32
2158,3906.36,1302.12,3,3.33,0,22
2159,3241.4,810.35,4,2.75,0,62
2160,148.02,148.02,1,4.0,0,52
2161,7612.72,1268.79,6,4.67,0,41
2162,2104.76,701.59,3,4.33,0,42
2163,1912.21,956.1,2,5.0,0,67
2164,3825.43,637.57,6,4.17,0,53
2165,543.61,543.61,1,4.0,0,49
2166,1611.93,537.31,3,4.33,1,49
2167,4460.87,1115.22,4,5.0,0,55
2168,3260.06,815.01,4,3.75,0,29
2169,7180.49,1436.1,5,4.0,0,47
2170,4168.32,694.72,6,4.67,2,48
2171,2416.28,2416.28,1,4.0,0,37
2172,2906.83,726.71,4,4.5,0,32
2173,6407.81,1601.95,4,5.0,0,50
2174,1541.12,513.71,3,4.67,0,24
2175,3758.38,1879.19,2,5.0,0,40
2176,3567.16,713.43,5,5.0,0,51
2177,7764.03,1941.01,4,4.25,1,21
2178,4819.28,1606.43,3,4.67,0,57
2179,4413.03,882.61,5,4.8,0,56
2180,2416.95,2416.95,1,4.0,0,24
2181,2474.31,618.58,4,2.75,0,30
2182,2173.19,1086.6,2,3.5,0,67
2183,2045.95,2045.95,1,5.0,0,52
2184,3666.96,733.39,5,5.0,0,29
2185,6492.0,1623.0,4,3.5,0,34
2186,1190.08,396.69,3,4.33,0,56
2187,9083.43,1513.91,6,3.5,1,24
2188,2130.23,1065.11,2,1.5,0,29
2189,6742.57,1123.76,6,3.67,0,32
2190,2222.94,1111.47,2,4.0,0,69
2191,4068.07,813.61,5,3.4,0,65
2192,3673.54,1224.51,3,4.33,0,33
2193,965.51,482.76,2,3.0,0,18
2194,5871.8,1174.36,5,4.4,2,22
2195,2163.75,721.25,3,3.33,0,30
2196,97.05,97.05,1,5.0,0,21
2197,3515.73,1171.91,3,3.33,0,51
2198,2292.21,1146.11,2,5.0,0,66
2199,3485.19,3485.19,1,2.0,0,32
2200,2646.2,882.07,3,4.33,1,69
2201,2045.56,1022.78,2,4.5,0,25
2202,5643.73,1881.24,3,4.67,0,61
2203,7904.54,1317.42,6,4.17,0,50
2204,4169.17,833.83,5,4.2,1,53
2205,8339.9,1667.98,5,4.2,1,35
2206,2232.76,1116.38,2,4.5,0,32
2207,1325.82,662.91,2,4.5,0,46
2208,1414.03,1414.03,1,5.0,0,25
2209,6790.29,1131.71,6,3.83,1,58
2210,3451.67,690.33,5,3.4,0,22
2211,2666.25,533.25,5,4.0,1,33
2212,9328.51,1865.7,5,4.6,1,40
2213,4135.11,827.02,5,4.4,1,20
2214,3783.12,756.62,5,2.6,0,36
2215,7610.56,1902.64,4,3.5,2,41
2216,4980.13,1245.03,4,4.5,0,23
2217,807.11,403.56,2,5.0,1,60
2218,3915.65,978.91,4,4.0,0,67
2219,2060.58,1030.29,2,5.0,0,38
2220,5927.83,1481.96,4,5.0,1,63
2221,7113.83,1422.77,5,4.8,0,44
2222,2384.33,794.78,3,4.33,0,22
2223,8230.09,1371.68,6,4.67,0,58
2224,6404.96,1601.24,4,4.0,0,33
2225,4086.74,1362.25,3,5.0,0,18
2226,2824.16,941.39,3,3.67,0,31
2227,5224.53,1306.13,4,5.0,0,39
2228,4637.55,1159.39,4,3.75,2,43
2229,3002.81,750.7,4,4.5,1,26
2230,7429.81,1857.45,4,4.25,1,43
2231,8544.56,1424.09,6,3.67,2,64
2232,7622.2,1270.37,6,4.0,1,25
2233,2726.79,908.93,3,4.33,0,20
2234,4201.42,840.28,5,3.4,0,25
2235,4882.26,1220.57,4,4.25,1,64
2236,3047.0,1015.67,3,3.0,1,45
2237,2030.0,676.67,3,4.67,0,39
2238,7832.4,1305.4,6,4.33,0,50
2239,2036.01,1018.01,2,5.0,1,65
2240,4577.21,1525.74,3,3.33,0,28
2241,3720.59,930.15,4,4.0,0,25
2242,5011.8,2505.9,2,4.5,1,67
2243,5294.27,1764.76,3,3.33,0,41
2244,1617.31,539.1,3,4.67,0,28
2245,3856.62,1285.54,3,3.67,1,43
2246,873.29,873.29,1,5.0,0,41
2248,2086.4,695.47,3,4.33,0,22
2249,3034.25,1517.13,2,5.0,1,18
2250,671.26,335.63,2,5.0,0,48
2251,1973.89,1973.89,1,1.0,0,37
2252,2807.71,561.54,5,3.8,0,20
2253,5729.77,1145.95,5,3.0,1,39
2254,4063.98,2031.99,2,4.5,1,34
2255,2435.32,608.83,4,3.75,0,45
2256,6423.34,2141.11,3,4.0,0,36
2258,1059.35,529.67,2,5.0,0,55
2259,2557.67,852.56,3,3.33,0,41
2260,13791.23,1379.12,10,4.1,1,47
2261,3314.28,1104.76,3,5.0,0,52
2262,3768.18,1256.06,3,4.0,0,48
2263,2107.38,1053.69,2,4.5,1,59
2264,1420.57,710.29,2,3.0,0,52
2265,1012.35,1012.35,1,4.0,0,49
2266,1666.69,1666.69,1,5.0,0,54
2267,799.68,799.68,1,5.0,0,64
2268,2094.35,1047.17,2,5.0,0,65
2269,13973.26,1552.58,9,3.56,2,38
2270,1951.01,487.75,4,4.0,0,35
2271,2720.75,906.92,3,5.0,1,67
2272,5079.05,1015.81,5,4.2,1,43
2273,1774.61,887.3,2,4.5,0,39
2274,3402.33,1701.16,2,3.5,0,32
2275,1374.45,1374.45,1,4.0,0,30
2276,4609.43,921.89,5,5.0,1,66
2277,319.11,319.11,1,4.0,0,69
2278,5191.19,1038.24,5,4.0,2,53
2279,1393.26,696.63,2,4.0,0,20
2280,790.38,790.38,1,4.0,0,41
2281,358.04,179.02,2,5.0,0,69
